Handle,Title,Description,Status,Thumbnail,Image 1,Image 2,Image 3,Profile Name,Option 1 Name,Option 1 Value,Variant SKU,Variant Inventory Quantity,Variant Manage Inventory,Variant Allow Backorder,Variant Price [INR]
"100-cotton-t-shirt-with-embroidered-detail-157","100% cotton t-shirt with embroidered detail","Premium quality T-shirt from Mango.","published","https://media.mango.com/is/image/punto/27035999-41-002?wid=2048&hei=2867&fit=crop","https://media.mango.com/is/image/punto/27035999-41-001?wid=2048&hei=2867&fit=crop","https://media.mango.com/is/image/punto/27035999-41-003?wid=2048&hei=2867&fit=crop","https://media.mango.com/is/image/punto/27035999-41-004?wid=2048&hei=2867&fit=crop","Default","Size","XXL","100-COTTON-T-SHIRT-WITH-EMBROIDERED-DETAIL-157-XXL",100,TRUE,FALSE,2640
"medium-weight-regular-fit-t-shirt-158","Medium weight regular fit T-shirt","Premium quality T-shirt from Mango.","published","https://media.mango.com/is/image/punto/27041262-32-002?wid=2048&hei=2867&fit=crop","https://media.mango.com/is/image/punto/27041262-32-001?wid=2048&hei=2867&fit=crop","https://media.mango.com/is/image/punto/27041262-32-003?wid=2048&hei=2867&fit=crop","https://media.mango.com/is/image/punto/27041262-32-004?wid=2048&hei=2867&fit=crop","Default","Size","XS","MEDIUM-WEIGHT-REGULAR-FIT-T-SHIRT-158-XS",100,TRUE,FALSE,1992
"medium-weight-regular-fit-t-shirt-158","Medium weight regular fit T-shirt","Premium quality T-shirt from Mango.","published","https://media.mango.com/is/image/punto/27041262-32-002?wid=2048&hei=2867&fit=crop","https://media.mango.com/is/image/punto/27041262-32-001?wid=2048&hei=2867&fit=crop","https://media.mango.com/is/image/punto/27041262-32-003?wid=2048&hei=2867&fit=crop","https://media.mango.com/is/image/punto/27041262-32-004?wid=2048&hei=2867&fit=crop","Default","Size","S","MEDIUM-WEIGHT-REGULAR-FIT-T-SHIRT-158-S",100,TRUE,FALSE,1992
"medium-weight-regular-fit-t-shirt-158","Medium weight regular fit T-shirt","Premium quality T-shirt from Mango.","published","https://media.mango.com/is/image/punto/27041262-32-002?wid=2048&hei=2867&fit=crop","https://media.mango.com/is/image/punto/27041262-32-001?wid=2048&hei=2867&fit=crop","https://media.mango.com/is/image/punto/27041262-32-003?wid=2048&hei=2867&fit=crop","https://media.mango.com/is/image/punto/27041262-32-004?wid=2048&hei=2867&fit=crop","Default","Size","M","MEDIUM-WEIGHT-REGULAR-FIT-T-SHIRT-158-M",100,TRUE,FALSE,1992
"medium-weight-regular-fit-t-shirt-158","Medium weight regular fit T-shirt","Premium quality T-shirt from Mango.","published","https://media.mango.com/is/image/punto/27041262-32-002?wid=2048&hei=2867&fit=crop","https://media.mango.com/is/image/punto/27041262-32-001?wid=2048&hei=2867&fit=crop","https://media.mango.com/is/image/punto/27041262-32-003?wid=2048&hei=2867&fit=crop","https://media.mango.com/is/image/punto/27041262-32-004?wid=2048&hei=2867&fit=crop","Default","Size","L","MEDIUM-WEIGHT-REGULAR-FIT-T-SHIRT-158-L",100,TRUE,FALSE,1992
"medium-weight-regular-fit-t-shirt-158","Medium weight regular fit T-shirt","Premium quality T-shirt from Mango.","published","https://media.mango.com/is/image/punto/27041262-32-002?wid=2048&hei=2867&fit=crop","https://media.mango.com/is/image/punto/27041262-32-001?wid=2048&hei=2867&fit=crop","https://media.mango.com/is/image/punto/27041262-32-003?wid=2048&hei=2867&fit=crop","https://media.mango.com/is/image/punto/27041262-32-004?wid=2048&hei=2867&fit=crop","Default","Size","XL","MEDIUM-WEIGHT-REGULAR-FIT-T-SHIRT-158-XL",100,TRUE,FALSE,1992
"medium-weight-regular-fit-t-shirt-158","Medium weight regular fit T-shirt","Premium quality T-shirt from Mango.","published","https://media.mango.com/is/image/punto/27041262-32-002?wid=2048&hei=2867&fit=crop","https://media.mango.com/is/image/punto/27041262-32-001?wid=2048&hei=2867&fit=crop","https://media.mango.com/is/image/punto/27041262-32-003?wid=2048&hei=2867&fit=crop","https://media.mango.com/is/image/punto/27041262-32-004?wid=2048&hei=2867&fit=crop","Default","Size","XXL","MEDIUM-WEIGHT-REGULAR-FIT-T-SHIRT-158-XXL",100,TRUE,FALSE,1992
"fine-jersey-100-cotton-t-shirt-159","Fine jersey 100% cotton T-shirt","Premium quality T-shirt from Mango.","published","https://media.mango.com/is/image/punto/27061281-37-002?wid=2048&hei=2867&fit=crop","https://media.mango.com/is/image/punto/27061281-37-001?wid=2048&hei=2867&fit=crop","https://media.mango.com/is/image/punto/27061281-37-003?wid=2048&hei=2867&fit=crop","https://media.mango.com/is/image/punto/27061281-37-004?wid=2048&hei=2867&fit=crop","Default","Size","S","FINE-JERSEY-100-COTTON-T-SHIRT-159-S",100,TRUE,FALSE,2303
"fine-jersey-100-cotton-t-shirt-159","Fine jersey 100% cotton T-shirt","Premium quality T-shirt from Mango.","published","https://media.mango.com/is/image/punto/27061281-37-002?wid=2048&hei=2867&fit=crop","https://media.mango.com/is/image/punto/27061281-37-001?wid=2048&hei=2867&fit=crop","https://media.mango.com/is/image/punto/27061281-37-003?wid=2048&hei=2867&fit=crop","https://media.mango.com/is/image/punto/27061281-37-004?wid=2048&hei=2867&fit=crop","Default","Size","M","FINE-JERSEY-100-COTTON-T-SHIRT-159-M",100,TRUE,FALSE,2303
"fine-jersey-100-cotton-t-shirt-159","Fine jersey 100% cotton T-shirt","Premium quality T-shirt from Mango.","published","https://media.mango.com/is/image/punto/27061281-37-002?wid=2048&hei=2867&fit=crop","https://media.mango.com/is/image/punto/27061281-37-001?wid=2048&hei=2867&fit=crop","https://media.mango.com/is/image/punto/27061281-37-003?wid=2048&hei=2867&fit=crop","https://media.mango.com/is/image/punto/27061281-37-004?wid=2048&hei=2867&fit=crop","Default","Size","L","FINE-JERSEY-100-COTTON-T-SHIRT-159-L",100,TRUE,FALSE,2303
"fine-jersey-100-cotton-t-shirt-159","Fine jersey 100% cotton T-shirt","Premium quality T-shirt from Mango.","published","https://media.mango.com/is/image/punto/27061281-37-002?wid=2048&hei=2867&fit=crop","https://media.mango.com/is/image/punto/27061281-37-001?wid=2048&hei=2867&fit=crop","https://media.mango.com/is/image/punto/27061281-37-003?wid=2048&hei=2867&fit=crop","https://media.mango.com/is/image/punto/27061281-37-004?wid=2048&hei=2867&fit=crop","Default","Size","XL","FINE-JERSEY-100-COTTON-T-SHIRT-159-XL",100,TRUE,FALSE,2303
"fine-jersey-100-cotton-t-shirt-159","Fine jersey 100% cotton T-shirt","Premium quality T-shirt from Mango.","published","https://media.mango.com/is/image/punto/27061281-37-002?wid=2048&hei=2867&fit=crop","https://media.mango.com/is/image/punto/27061281-37-001?wid=2048&hei=2867&fit=crop","https://media.mango.com/is/image/punto/27061281-37-003?wid=2048&hei=2867&fit=crop","https://media.mango.com/is/image/punto/27061281-37-004?wid=2048&hei=2867&fit=crop","Default","Size","XXL","FINE-JERSEY-100-COTTON-T-SHIRT-159-XXL",100,TRUE,FALSE,2303
"100-cotton-slim-fit-t-shirt-160","100% cotton slim-fit t-shirt","Premium quality T-shirt from Mango.","published","https://media.mango.com/is/image/punto/27041263-35-002?wid=2048&hei=2867&fit=crop","https://media.mango.com/is/image/punto/27041263-35-001?wid=2048&hei=2867&fit=crop","https://media.mango.com/is/image/punto/27041263-35-003?wid=2048&hei=2867&fit=crop","https://media.mango.com/is/image/punto/27041263-35-004?wid=2048&hei=2867&fit=crop","Default","Size","XS","100-COTTON-SLIM-FIT-T-SHIRT-160-XS",100,TRUE,FALSE,1192
"100-cotton-slim-fit-t-shirt-160","100% cotton slim-fit t-shirt","Premium quality T-shirt from Mango.","published","https://media.mango.com/is/image/punto/27041263-35-002?wid=2048&hei=2867&fit=crop","https://media.mango.com/is/image/punto/27041263-35-001?wid=2048&hei=2867&fit=crop","https://media.mango.com/is/image/punto/27041263-35-003?wid=2048&hei=2867&fit=crop","https://media.mango.com/is/image/punto/27041263-35-004?wid=2048&hei=2867&fit=crop","Default","Size","S","100-COTTON-SLIM-FIT-T-SHIRT-160-S",100,TRUE,FALSE,1192
"100-cotton-slim-fit-t-shirt-160","100% cotton slim-fit t-shirt","Premium quality T-shirt from Mango.","published","https://media.mango.com/is/image/punto/27041263-35-002?wid=2048&hei=2867&fit=crop","https://media.mango.com/is/image/punto/27041263-35-001?wid=2048&hei=2867&fit=crop","https://media.mango.com/is/image/punto/27041263-35-003?wid=2048&hei=2867&fit=crop","https://media.mango.com/is/image/punto/27041263-35-004?wid=2048&hei=2867&fit=crop","Default","Size","M","100-COTTON-SLIM-FIT-T-SHIRT-160-M",100,TRUE,FALSE,1192
"100-cotton-slim-fit-t-shirt-160","100% cotton slim-fit t-shirt","Premium quality T-shirt from Mango.","published","https://media.mango.com/is/image/punto/27041263-35-002?wid=2048&hei=2867&fit=crop","https://media.mango.com/is/image/punto/27041263-35-001?wid=2048&hei=2867&fit=crop","https://media.mango.com/is/image/punto/27041263-35-003?wid=2048&hei=2867&fit=crop","https://media.mango.com/is/image/punto/27041263-35-004?wid=2048&hei=2867&fit=crop","Default","Size","L","100-COTTON-SLIM-FIT-T-SHIRT-160-L",100,TRUE,FALSE,1192
"100-cotton-slim-fit-t-shirt-160","100% cotton slim-fit t-shirt","Premium quality T-shirt from Mango.","published","https://media.mango.com/is/image/punto/27041263-35-002?wid=2048&hei=2867&fit=crop","https://media.mango.com/is/image/punto/27041263-35-001?wid=2048&hei=2867&fit=crop","https://media.mango.com/is/image/punto/27041263-35-003?wid=2048&hei=2867&fit=crop","https://media.mango.com/is/image/punto/27041263-35-004?wid=2048&hei=2867&fit=crop","Default","Size","XL","100-COTTON-SLIM-FIT-T-SHIRT-160-XL",100,TRUE,FALSE,1192
"100-cotton-slim-fit-t-shirt-160","100% cotton slim-fit t-shirt","Premium quality T-shirt from Mango.","published","https://media.mango.com/is/image/punto/27041263-35-002?wid=2048&hei=2867&fit=crop","https://media.mango.com/is/image/punto/27041263-35-001?wid=2048&hei=2867&fit=crop","https://media.mango.com/is/image/punto/27041263-35-003?wid=2048&hei=2867&fit=crop","https://media.mango.com/is/image/punto/27041263-35-004?wid=2048&hei=2867&fit=crop","Default","Size","XXL","100-COTTON-SLIM-FIT-T-SHIRT-160-XXL",100,TRUE,FALSE,1192
"henley-linen-blend-t-shirt-161","Henley linen-blend T-shirt","Premium quality T-shirt from Mango.","published","https://media.mango.com/is/image/punto/27035965-56-002?wid=2048&hei=2867&fit=crop","https://media.mango.com/is/image/punto/27035965-56-001?wid=2048&hei=2867&fit=crop","https://media.mango.com/is/image/punto/27035965-56-003?wid=2048&hei=2867&fit=crop","https://media.mango.com/is/image/punto/27035965-56-004?wid=2048&hei=2867&fit=crop","Default","Size","XS","HENLEY-LINEN-BLEND-T-SHIRT-161-XS",100,TRUE,FALSE,4290
"henley-linen-blend-t-shirt-161","Henley linen-blend T-shirt","Premium quality T-shirt from Mango.","published","https://media.mango.com/is/image/punto/27035965-56-002?wid=2048&hei=2867&fit=crop","https://media.mango.com/is/image/punto/27035965-56-001?wid=2048&hei=2867&fit=crop","https://media.mango.com/is/image/punto/27035965-56-003?wid=2048&hei=2867&fit=crop","https://media.mango.com/is/image/punto/27035965-56-004?wid=2048&hei=2867&fit=crop","Default","Size","S","HENLEY-LINEN-BLEND-T-SHIRT-161-S",100,TRUE,FALSE,4290
"henley-linen-blend-t-shirt-161","Henley linen-blend T-shirt","Premium quality T-shirt from Mango.","published","https://media.mango.com/is/image/punto/27035965-56-002?wid=2048&hei=2867&fit=crop","https://media.mango.com/is/image/punto/27035965-56-001?wid=2048&hei=2867&fit=crop","https://media.mango.com/is/image/punto/27035965-56-003?wid=2048&hei=2867&fit=crop","https://media.mango.com/is/image/punto/27035965-56-004?wid=2048&hei=2867&fit=crop","Default","Size","M","HENLEY-LINEN-BLEND-T-SHIRT-161-M",100,TRUE,FALSE,4290
"henley-linen-blend-t-shirt-161","Henley linen-blend T-shirt","Premium quality T-shirt from Mango.","published","https://media.mango.com/is/image/punto/27035965-56-002?wid=2048&hei=2867&fit=crop","https://media.mango.com/is/image/punto/27035965-56-001?wid=2048&hei=2867&fit=crop","https://media.mango.com/is/image/punto/27035965-56-003?wid=2048&hei=2867&fit=crop","https://media.mango.com/is/image/punto/27035965-56-004?wid=2048&hei=2867&fit=crop","Default","Size","L","HENLEY-LINEN-BLEND-T-SHIRT-161-L",100,TRUE,FALSE,4290
"henley-linen-blend-t-shirt-161","Henley linen-blend T-shirt","Premium quality T-shirt from Mango.","published","https://media.mango.com/is/image/punto/27035965-56-002?wid=2048&hei=2867&fit=crop","https://media.mango.com/is/image/punto/27035965-56-001?wid=2048&hei=2867&fit=crop","https://media.mango.com/is/image/punto/27035965-56-003?wid=2048&hei=2867&fit=crop","https://media.mango.com/is/image/punto/27035965-56-004?wid=2048&hei=2867&fit=crop","Default","Size","XL","HENLEY-LINEN-BLEND-T-SHIRT-161-XL",100,TRUE,FALSE,4290
"henley-linen-blend-t-shirt-161","Henley linen-blend T-shirt","Premium quality T-shirt from Mango.","published","https://media.mango.com/is/image/punto/27035965-56-002?wid=2048&hei=2867&fit=crop","https://media.mango.com/is/image/punto/27035965-56-001?wid=2048&hei=2867&fit=crop","https://media.mango.com/is/image/punto/27035965-56-003?wid=2048&hei=2867&fit=crop","https://media.mango.com/is/image/punto/27035965-56-004?wid=2048&hei=2867&fit=crop","Default","Size","XXL","HENLEY-LINEN-BLEND-T-SHIRT-161-XXL",100,TRUE,FALSE,4290
"medium-weight-regular-fit-t-shirt-162","Medium weight regular fit T-shirt","Premium quality T-shirt from Mango.","published","https://media.mango.com/is/image/punto/27041262-66-002?wid=2048&hei=2867&fit=crop","https://media.mango.com/is/image/punto/27041262-66-001?wid=2048&hei=2867&fit=crop","https://media.mango.com/is/image/punto/27041262-66-003?wid=2048&hei=2867&fit=crop","https://media.mango.com/is/image/punto/27041262-66-004?wid=2048&hei=2867&fit=crop","Default","Size","XS","MEDIUM-WEIGHT-REGULAR-FIT-T-SHIRT-162-XS",100,TRUE,FALSE,1992
"medium-weight-regular-fit-t-shirt-162","Medium weight regular fit T-shirt","Premium quality T-shirt from Mango.","published","https://media.mango.com/is/image/punto/27041262-66-002?wid=2048&hei=2867&fit=crop","https://media.mango.com/is/image/punto/27041262-66-001?wid=2048&hei=2867&fit=crop","https://media.mango.com/is/image/punto/27041262-66-003?wid=2048&hei=2867&fit=crop","https://media.mango.com/is/image/punto/27041262-66-004?wid=2048&hei=2867&fit=crop","Default","Size","S","MEDIUM-WEIGHT-REGULAR-FIT-T-SHIRT-162-S",100,TRUE,FALSE,1992
"medium-weight-regular-fit-t-shirt-162","Medium weight regular fit T-shirt","Premium quality T-shirt from Mango.","published","https://media.mango.com/is/image/punto/27041262-66-002?wid=2048&hei=2867&fit=crop","https://media.mango.com/is/image/punto/27041262-66-001?wid=2048&hei=2867&fit=crop","https://media.mango.com/is/image/punto/27041262-66-003?wid=2048&hei=2867&fit=crop","https://media.mango.com/is/image/punto/27041262-66-004?wid=2048&hei=2867&fit=crop","Default","Size","M","MEDIUM-WEIGHT-REGULAR-FIT-T-SHIRT-162-M",100,TRUE,FALSE,1992
"medium-weight-regular-fit-t-shirt-162","Medium weight regular fit T-shirt","Premium quality T-shirt from Mango.","published","https://media.mango.com/is/image/punto/27041262-66-002?wid=2048&hei=2867&fit=crop","https://media.mango.com/is/image/punto/27041262-66-001?wid=2048&hei=2867&fit=crop","https://media.mango.com/is/image/punto/27041262-66-003?wid=2048&hei=2867&fit=crop","https://media.mango.com/is/image/punto/27041262-66-004?wid=2048&hei=2867&fit=crop","Default","Size","L","MEDIUM-WEIGHT-REGULAR-FIT-T-SHIRT-162-L",100,TRUE,FALSE,1992
"medium-weight-regular-fit-t-shirt-162","Medium weight regular fit T-shirt","Premium quality T-shirt from Mango.","published","https://media.mango.com/is/image/punto/27041262-66-002?wid=2048&hei=2867&fit=crop","https://media.mango.com/is/image/punto/27041262-66-001?wid=2048&hei=2867&fit=crop","https://media.mango.com/is/image/punto/27041262-66-003?wid=2048&hei=2867&fit=crop","https://media.mango.com/is/image/punto/27041262-66-004?wid=2048&hei=2867&fit=crop","Default","Size","XL","MEDIUM-WEIGHT-REGULAR-FIT-T-SHIRT-162-XL",100,TRUE,FALSE,1992
"medium-weight-regular-fit-t-shirt-162","Medium weight regular fit T-shirt","Premium quality T-shirt from Mango.","published","https://media.mango.com/is/image/punto/27041262-66-002?wid=2048&hei=2867&fit=crop","https://media.mango.com/is/image/punto/27041262-66-001?wid=2048&hei=2867&fit=crop","https://media.mango.com/is/image/punto/27041262-66-003?wid=2048&hei=2867&fit=crop","https://media.mango.com/is/image/punto/27041262-66-004?wid=2048&hei=2867&fit=crop","Default","Size","XXL","MEDIUM-WEIGHT-REGULAR-FIT-T-SHIRT-162-XXL",100,TRUE,FALSE,1992
"100-cotton-slim-fit-t-shirt-163","100% cotton slim-fit t-shirt","Premium quality T-shirt from Mango.","published","https://media.mango.com/is/image/punto/27041263-91-002?wid=2048&hei=2867&fit=crop","https://media.mango.com/is/image/punto/27041263-91-001?wid=2048&hei=2867&fit=crop","https://media.mango.com/is/image/punto/27041263-91-003?wid=2048&hei=2867&fit=crop","https://media.mango.com/is/image/punto/27041263-91-004?wid=2048&hei=2867&fit=crop","Default","Size","XS","100-COTTON-SLIM-FIT-T-SHIRT-163-XS",100,TRUE,FALSE,1192
"100-cotton-slim-fit-t-shirt-163","100% cotton slim-fit t-shirt","Premium quality T-shirt from Mango.","published","https://media.mango.com/is/image/punto/27041263-91-002?wid=2048&hei=2867&fit=crop","https://media.mango.com/is/image/punto/27041263-91-001?wid=2048&hei=2867&fit=crop","https://media.mango.com/is/image/punto/27041263-91-003?wid=2048&hei=2867&fit=crop","https://media.mango.com/is/image/punto/27041263-91-004?wid=2048&hei=2867&fit=crop","Default","Size","S","100-COTTON-SLIM-FIT-T-SHIRT-163-S",100,TRUE,FALSE,1192
"100-cotton-slim-fit-t-shirt-163","100% cotton slim-fit t-shirt","Premium quality T-shirt from Mango.","published","https://media.mango.com/is/image/punto/27041263-91-002?wid=2048&hei=2867&fit=crop","https://media.mango.com/is/image/punto/27041263-91-001?wid=2048&hei=2867&fit=crop","https://media.mango.com/is/image/punto/27041263-91-003?wid=2048&hei=2867&fit=crop","https://media.mango.com/is/image/punto/27041263-91-004?wid=2048&hei=2867&fit=crop","Default","Size","M","100-COTTON-SLIM-FIT-T-SHIRT-163-M",100,TRUE,FALSE,1192
"100-cotton-slim-fit-t-shirt-163","100% cotton slim-fit t-shirt","Premium quality T-shirt from Mango.","published","https://media.mango.com/is/image/punto/27041263-91-002?wid=2048&hei=2867&fit=crop","https://media.mango.com/is/image/punto/27041263-91-001?wid=2048&hei=2867&fit=crop","https://media.mango.com/is/image/punto/27041263-91-003?wid=2048&hei=2867&fit=crop","https://media.mango.com/is/image/punto/27041263-91-004?wid=2048&hei=2867&fit=crop","Default","Size","L","100-COTTON-SLIM-FIT-T-SHIRT-163-L",100,TRUE,FALSE,1192
"100-cotton-slim-fit-t-shirt-163","100% cotton slim-fit t-shirt","Premium quality T-shirt from Mango.","published","https://media.mango.com/is/image/punto/27041263-91-002?wid=2048&hei=2867&fit=crop","https://media.mango.com/is/image/punto/27041263-91-001?wid=2048&hei=2867&fit=crop","https://media.mango.com/is/image/punto/27041263-91-003?wid=2048&hei=2867&fit=crop","https://media.mango.com/is/image/punto/27041263-91-004?wid=2048&hei=2867&fit=crop","Default","Size","XL","100-COTTON-SLIM-FIT-T-SHIRT-163-XL",100,TRUE,FALSE,1192
"100-cotton-slim-fit-t-shirt-163","100% cotton slim-fit t-shirt","Premium quality T-shirt from Mango.","published","https://media.mango.com/is/image/punto/27041263-91-002?wid=2048&hei=2867&fit=crop","https://media.mango.com/is/image/punto/27041263-91-001?wid=2048&hei=2867&fit=crop","https://media.mango.com/is/image/punto/27041263-91-003?wid=2048&hei=2867&fit=crop","https://media.mango.com/is/image/punto/27041263-91-004?wid=2048&hei=2867&fit=crop","Default","Size","XXL","100-COTTON-SLIM-FIT-T-SHIRT-163-XXL",100,TRUE,FALSE,1192
"100-cotton-slim-fit-t-shirt-164","100% cotton slim-fit t-shirt","Premium quality T-shirt from Mango.","published","https://media.mango.com/is/image/punto/27041263-81-002?wid=2048&hei=2867&fit=crop","https://media.mango.com/is/image/punto/27041263-81-001?wid=2048&hei=2867&fit=crop","https://media.mango.com/is/image/punto/27041263-81-003?wid=2048&hei=2867&fit=crop","https://media.mango.com/is/image/punto/27041263-81-004?wid=2048&hei=2867&fit=crop","Default","Size","XS","100-COTTON-SLIM-FIT-T-SHIRT-164-XS",100,TRUE,FALSE,1192
"100-cotton-slim-fit-t-shirt-164","100% cotton slim-fit t-shirt","Premium quality T-shirt from Mango.","published","https://media.mango.com/is/image/punto/27041263-81-002?wid=2048&hei=2867&fit=crop","https://media.mango.com/is/image/punto/27041263-81-001?wid=2048&hei=2867&fit=crop","https://media.mango.com/is/image/punto/27041263-81-003?wid=2048&hei=2867&fit=crop","https://media.mango.com/is/image/punto/27041263-81-004?wid=2048&hei=2867&fit=crop","Default","Size","S","100-COTTON-SLIM-FIT-T-SHIRT-164-S",100,TRUE,FALSE,1192
"100-cotton-slim-fit-t-shirt-164","100% cotton slim-fit t-shirt","Premium quality T-shirt from Mango.","published","https://media.mango.com/is/image/punto/27041263-81-002?wid=2048&hei=2867&fit=crop","https://media.mango.com/is/image/punto/27041263-81-001?wid=2048&hei=2867&fit=crop","https://media.mango.com/is/image/punto/27041263-81-003?wid=2048&hei=2867&fit=crop","https://media.mango.com/is/image/punto/27041263-81-004?wid=2048&hei=2867&fit=crop","Default","Size","M","100-COTTON-SLIM-FIT-T-SHIRT-164-M",100,TRUE,FALSE,1192
"100-cotton-slim-fit-t-shirt-164","100% cotton slim-fit t-shirt","Premium quality T-shirt from Mango.","published","https://media.mango.com/is/image/punto/27041263-81-002?wid=2048&hei=2867&fit=crop","https://media.mango.com/is/image/punto/27041263-81-001?wid=2048&hei=2867&fit=crop","https://media.mango.com/is/image/punto/27041263-81-003?wid=2048&hei=2867&fit=crop","https://media.mango.com/is/image/punto/27041263-81-004?wid=2048&hei=2867&fit=crop","Default","Size","L","100-COTTON-SLIM-FIT-T-SHIRT-164-L",100,TRUE,FALSE,1192
"100-cotton-slim-fit-t-shirt-164","100% cotton slim-fit t-shirt","Premium quality T-shirt from Mango.","published","https://media.mango.com/is/image/punto/27041263-81-002?wid=2048&hei=2867&fit=crop","https://media.mango.com/is/image/punto/27041263-81-001?wid=2048&hei=2867&fit=crop","https://media.mango.com/is/image/punto/27041263-81-003?wid=2048&hei=2867&fit=crop","https://media.mango.com/is/image/punto/27041263-81-004?wid=2048&hei=2867&fit=crop","Default","Size","XL","100-COTTON-SLIM-FIT-T-SHIRT-164-XL",100,TRUE,FALSE,1192
"100-cotton-slim-fit-t-shirt-164","100% cotton slim-fit t-shirt","Premium quality T-shirt from Mango.","published","https://media.mango.com/is/image/punto/27041263-81-002?wid=2048&hei=2867&fit=crop","https://media.mango.com/is/image/punto/27041263-81-001?wid=2048&hei=2867&fit=crop","https://media.mango.com/is/image/punto/27041263-81-003?wid=2048&hei=2867&fit=crop","https://media.mango.com/is/image/punto/27041263-81-004?wid=2048&hei=2867&fit=crop","Default","Size","XXL","100-COTTON-SLIM-FIT-T-SHIRT-164-XXL",100,TRUE,FALSE,1192
"100-cotton-t-shirt-text-165","100% cotton t-shirt text","Premium quality T-shirt from Mango.","published","https://media.mango.com/is/image/punto/17047772-39-002?wid=2048&hei=2867&fit=crop","https://media.mango.com/is/image/punto/17047772-39-001?wid=2048&hei=2867&fit=crop","https://media.mango.com/is/image/punto/17047772-39-003?wid=2048&hei=2867&fit=crop","https://media.mango.com/is/image/punto/17047772-39-004?wid=2048&hei=2867&fit=crop","Default","Size","XS","100-COTTON-T-SHIRT-TEXT-165-XS",100,TRUE,FALSE,2490
"100-cotton-t-shirt-text-165","100% cotton t-shirt text","Premium quality T-shirt from Mango.","published","https://media.mango.com/is/image/punto/17047772-39-002?wid=2048&hei=2867&fit=crop","https://media.mango.com/is/image/punto/17047772-39-001?wid=2048&hei=2867&fit=crop","https://media.mango.com/is/image/punto/17047772-39-003?wid=2048&hei=2867&fit=crop","https://media.mango.com/is/image/punto/17047772-39-004?wid=2048&hei=2867&fit=crop","Default","Size","S","100-COTTON-T-SHIRT-TEXT-165-S",100,TRUE,FALSE,2490
"100-cotton-t-shirt-text-165","100% cotton t-shirt text","Premium quality T-shirt from Mango.","published","https://media.mango.com/is/image/punto/17047772-39-002?wid=2048&hei=2867&fit=crop","https://media.mango.com/is/image/punto/17047772-39-001?wid=2048&hei=2867&fit=crop","https://media.mango.com/is/image/punto/17047772-39-003?wid=2048&hei=2867&fit=crop","https://media.mango.com/is/image/punto/17047772-39-004?wid=2048&hei=2867&fit=crop","Default","Size","M","100-COTTON-T-SHIRT-TEXT-165-M",100,TRUE,FALSE,2490
"100-cotton-t-shirt-text-165","100% cotton t-shirt text","Premium quality T-shirt from Mango.","published","https://media.mango.com/is/image/punto/17047772-39-002?wid=2048&hei=2867&fit=crop","https://media.mango.com/is/image/punto/17047772-39-001?wid=2048&hei=2867&fit=crop","https://media.mango.com/is/image/punto/17047772-39-003?wid=2048&hei=2867&fit=crop","https://media.mango.com/is/image/punto/17047772-39-004?wid=2048&hei=2867&fit=crop","Default","Size","L","100-COTTON-T-SHIRT-TEXT-165-L",100,TRUE,FALSE,2490
"100-cotton-t-shirt-text-165","100% cotton t-shirt text","Premium quality T-shirt from Mango.","published","https://media.mango.com/is/image/punto/17047772-39-002?wid=2048&hei=2867&fit=crop","https://media.mango.com/is/image/punto/17047772-39-001?wid=2048&hei=2867&fit=crop","https://media.mango.com/is/image/punto/17047772-39-003?wid=2048&hei=2867&fit=crop","https://media.mango.com/is/image/punto/17047772-39-004?wid=2048&hei=2867&fit=crop","Default","Size","XL","100-COTTON-T-SHIRT-TEXT-165-XL",100,TRUE,FALSE,2490
"100-cotton-t-shirt-text-165","100% cotton t-shirt text","Premium quality T-shirt from Mango.","published","https://media.mango.com/is/image/punto/17047772-39-002?wid=2048&hei=2867&fit=crop","https://media.mango.com/is/image/punto/17047772-39-001?wid=2048&hei=2867&fit=crop","https://media.mango.com/is/image/punto/17047772-39-003?wid=2048&hei=2867&fit=crop","https://media.mango.com/is/image/punto/17047772-39-004?wid=2048&hei=2867&fit=crop","Default","Size","XXL","100-COTTON-T-SHIRT-TEXT-165-XXL",100,TRUE,FALSE,2490
"100-cotton-t-shirt-text-166","100% cotton t-shirt text","Premium quality T-shirt from Mango.","published","https://media.mango.com/is/image/punto/17067771-54-003?wid=2048&hei=2867&fit=crop","https://media.mango.com/is/image/punto/17067771-54-001?wid=2048&hei=2867&fit=crop","https://media.mango.com/is/image/punto/17067771-54-002?wid=2048&hei=2867&fit=crop","https://media.mango.com/is/image/punto/17067771-54-004?wid=2048&hei=2867&fit=crop","Default","Size","XS","100-COTTON-T-SHIRT-TEXT-166-XS",100,TRUE,FALSE,2490
"100-cotton-t-shirt-text-166","100% cotton t-shirt text","Premium quality T-shirt from Mango.","published","https://media.mango.com/is/image/punto/17067771-54-003?wid=2048&hei=2867&fit=crop","https://media.mango.com/is/image/punto/17067771-54-001?wid=2048&hei=2867&fit=crop","https://media.mango.com/is/image/punto/17067771-54-002?wid=2048&hei=2867&fit=crop","https://media.mango.com/is/image/punto/17067771-54-004?wid=2048&hei=2867&fit=crop","Default","Size","S","100-COTTON-T-SHIRT-TEXT-166-S",100,TRUE,FALSE,2490
