"ProductMedia-module__xopx3q__mediaWrapper href","ProductMedia-module__xopx3q__mediaWrapper src","ProductMedia-module__xopx3q__mediaWrapper src 2","ProductMedia-module__xopx3q__mediaWrapper src 3","ProductMedia-module__xopx3q__mediaWrapper href 4","ProductMedia-module__xopx3q__mediaWrapper src 4","ProductMedia-module__xopx3q__mediaWrapper src 5","ProductMedia-module__xopx3q__mediaWrapper src 6","ProductMedia-module__xopx3q__mediaWrapper src 7","ProductMedia-module__xopx3q__mediaWrapper href 8","ProductMedia-module__xopx3q__mediaWrapper src 8","ProductMedia-module__xopx3q__mediaWrapper href 9","ProductMedia-module__xopx3q__mediaWrapper src 9","SizePicker-module__WzYwuW__sizePickerAddToBagButton","SizePicker-module__WzYwuW__sizePickerAddToBagButton 2","SizePicker-module__WzYwuW__sizePickerAddToBagButton 3","SizePicker-module__WzYwuW__sizePickerAddToBagButton 4","SizePicker-module__WzYwuW__sizePickerAddToBagButton 5","ProductTitle-module__7eNKla__productTitle","srOnly-module__3MmknW__className 2","SinglePrice-module__y_asRG__center","srOnly-module__3MmknW__className 3","ColorBullet-module__BR9stq__colorBullet src","ColorBullet-module__BR9stq__colorBullet src 2","SizePicker-module__WzYwuW__sizePickerAddToBagButton 6","ColorBullet-module__BR9stq__colorBullet src 3","ColorBullet-module__BR9stq__colorBullet src 4","ColorBullet-module__BR9stq__colorBullet src 5","ColorBullet-module__BR9stq__colorBullet src 6","ColorBullet-module__BR9stq__colorBullet src 7","ColorBullet-module__BR9stq__colorBullet src 8","textLabelS-module__V7E1wa__className","SinglePrice-module__y_asRG__crossed","srOnly-module__3MmknW__className 4"
"https://shop.mango.com/in/en/p/men/t-shirts/basics/100-cotton-slim-fit-t-shirt/27008283/02/00","https://media.mango.com/is/image/punto/27008283-02-002?wid=2048&hei=2867&fit=crop","https://media.mango.com/is/image/punto/27008283-02-001?wid=2048&hei=2867&fit=crop","https://media.mango.com/is/image/punto/27008283-02-003?wid=2048&hei=2867&fit=crop","https://shop.mango.com/in/en/p/men/t-shirts/basics/100-cotton-slim-fit-t-shirt/27008283/02/00","https://media.mango.com/is/image/punto/27008283-02-004?wid=2048&hei=2867&fit=crop","https://media.mango.com/is/image/punto/27008283-02-008?wid=2048&hei=2867&fit=crop","https://media.mango.com/is/image/punto/27008283-02-011?wid=2048&hei=2867&fit=crop","https://media.mango.com/is/image/punto/27008283-02-023?wid=2048&hei=2867&fit=crop","https://shop.mango.com/in/en/p/men/t-shirts/basics/100-cotton-slim-fit-t-shirt/27008283/02/00","https://media.mango.com/is/image/punto/27008283-02-900?wid=2048&hei=2867&fit=crop","https://shop.mango.com/in/en/p/men/t-shirts/basics/100-cotton-slim-fit-t-shirt/27008283/02/00","https://media.mango.com/is/image/punto/27008283-02-030?wid=2048&hei=2867&fit=crop","XS","S","M","L","XL","100% cotton slim-fit t-shirt","Initial price struck through [Rs. 3,590.00 ]","Rs. 3,240.00","","","","XXL","","","","","","","","Rs. 3,590.00","Current price [Rs. 3,240.00 ]"
"https://shop.mango.com/in/en/p/men/t-shirts/relaxed-fit-cotton-linen-t-shirt/17057767/13/00","https://media.mango.com/is/image/punto/17057767-13-002?wid=2048&hei=2867&fit=crop","https://media.mango.com/is/image/punto/17057767-13-001?wid=2048&hei=2867&fit=crop","https://media.mango.com/is/image/punto/17057767-13-003?wid=2048&hei=2867&fit=crop","https://shop.mango.com/in/en/p/men/t-shirts/relaxed-fit-cotton-linen-t-shirt/17057767/13/00","https://media.mango.com/is/image/punto/17057767-13-004?wid=2048&hei=2867&fit=crop","https://media.mango.com/is/image/punto/17057767-13-008?wid=2048&hei=2867&fit=crop","https://media.mango.com/is/image/punto/17057767-13-023?wid=2048&hei=2867&fit=crop","https://media.mango.com/is/image/punto/17057767-13-900?wid=2048&hei=2867&fit=crop","https://shop.mango.com/in/en/p/men/t-shirts/relaxed-fit-cotton-linen-t-shirt/17057767/13/00","https://media.mango.com/is/image/punto/17057767-13-030?wid=2048&hei=2867&fit=crop","","","XS","S","M","L","XL","Relaxed-fit cotton-linen t-shirt","Initial price struck through [Rs. 2,290.00 ]","Rs. 1,832.00","Colours","https://media.mango.com/is/image/punto/17057767-13-020?wid=40","https://media.mango.com/is/image/punto/17057767-42-020?wid=40","XXL","https://media.mango.com/is/image/punto/17057767-54-020?wid=40","","","","","","","Rs. 2,290.00","Current price [Rs. 1,832.00 ]"
"https://shop.mango.com/in/en/p/men/t-shirts/basics/100-cotton-slim-fit-t-shirt/27041263/36/00","https://media.mango.com/is/image/punto/27041263-36-002?wid=2048&hei=2867&fit=crop","https://media.mango.com/is/image/punto/27041263-36-001?wid=2048&hei=2867&fit=crop","https://media.mango.com/is/image/punto/27041263-36-003?wid=2048&hei=2867&fit=crop","https://shop.mango.com/in/en/p/men/t-shirts/basics/100-cotton-slim-fit-t-shirt/27041263/36/00","https://media.mango.com/is/image/punto/27041263-36-004?wid=2048&hei=2867&fit=crop","https://media.mango.com/is/image/punto/27041263-36-008?wid=2048&hei=2867&fit=crop","https://media.mango.com/is/image/punto/27041263-36-023?wid=2048&hei=2867&fit=crop","https://media.mango.com/is/image/punto/27041263-36-900?wid=2048&hei=2867&fit=crop","","","","","XS","S","M","L","XL","100% cotton slim-fit t-shirt","Initial price struck through [Rs. 1,490.00 ]","Rs. 1,192.00","Colours","https://media.mango.com/is/image/punto/27041263-36-020?wid=40","https://media.mango.com/is/image/punto/27041263-66-020?wid=40","XXL","https://media.mango.com/is/image/punto/27041263-99-020?wid=40","https://media.mango.com/is/image/punto/27041263-01-020?wid=40","https://media.mango.com/is/image/punto/27041263-56-020?wid=40","https://media.mango.com/is/image/punto/27041263-35-020?wid=40","https://media.mango.com/is/image/punto/27041263-48-020?wid=40","https://media.mango.com/is/image/punto/27041263-91-020?wid=40","","Rs. 1,490.00","Current price [Rs. 1,192.00 ]"
"","","","","","","","","","","","","","XS","S","M","L","XL","100% cotton graphic tee","Initial price struck through [Rs. 3,290.00 ]","Rs. 2,990.00","Current price [Rs. 2,990.00 ]","","","XXL","","","","","","","Online Exclusive","Rs. 3,290.00",""
"https://shop.mango.com/in/en/p/men/t-shirts/printed/100-cotton-t-shirt-with-embroidered-detail/27035999/41/00","https://media.mango.com/is/image/punto/27035999-41-002?wid=2048&hei=2867&fit=crop","https://media.mango.com/is/image/punto/27035999-41-001?wid=2048&hei=2867&fit=crop","https://media.mango.com/is/image/punto/27035999-41-003?wid=2048&hei=2867&fit=crop","https://shop.mango.com/in/en/p/men/t-shirts/printed/100-cotton-t-shirt-with-embroidered-detail/27035999/41/00","https://media.mango.com/is/image/punto/27035999-41-004?wid=2048&hei=2867&fit=crop","https://media.mango.com/is/image/punto/27035999-41-007?wid=2048&hei=2867&fit=crop","https://media.mango.com/is/image/punto/27035999-41-023?wid=2048&hei=2867&fit=crop","https://media.mango.com/is/image/punto/27035999-41-900?wid=2048&hei=2867&fit=crop","https://shop.mango.com/in/en/p/men/t-shirts/printed/100-cotton-t-shirt-with-embroidered-detail/27035999/41/00","https://media.mango.com/is/image/punto/27035999-41-030?wid=2048&hei=2867&fit=crop","","","XS","S","M","L","XL","100% cotton t-shirt with embroidered detail","Initial price struck through [Rs. 2,890.00 ]","Rs. 2,640.00","","","","XXL","","","","","","","Online Exclusive","Rs. 2,890.00","Current price [Rs. 2,640.00 ]"
"https://shop.mango.com/in/en/p/men/t-shirts/basics/medium-weight-regular-fit-t-shirt/27041262/32/00","https://media.mango.com/is/image/punto/27041262-32-002?wid=2048&hei=2867&fit=crop","https://media.mango.com/is/image/punto/27041262-32-001?wid=2048&hei=2867&fit=crop","https://media.mango.com/is/image/punto/27041262-32-003?wid=2048&hei=2867&fit=crop","https://shop.mango.com/in/en/p/men/t-shirts/basics/medium-weight-regular-fit-t-shirt/27041262/32/00","https://media.mango.com/is/image/punto/27041262-32-004?wid=2048&hei=2867&fit=crop","https://media.mango.com/is/image/punto/27041262-32-008?wid=2048&hei=2867&fit=crop","https://media.mango.com/is/image/punto/27041262-32-023?wid=2048&hei=2867&fit=crop","https://media.mango.com/is/image/punto/27041262-32-900?wid=2048&hei=2867&fit=crop","https://shop.mango.com/in/en/p/men/t-shirts/basics/medium-weight-regular-fit-t-shirt/27041262/32/00","https://media.mango.com/is/image/punto/27041262-32-030?wid=2048&hei=2867&fit=crop","","","XS","S","M","L","XL","Medium weight regular fit T-shirt","Initial price struck through [Rs. 2,490.00 ]","Rs. 1,992.00","Colours","https://media.mango.com/is/image/punto/27041262-32-020?wid=40","https://media.mango.com/is/image/punto/27041262-66-020?wid=40","XXL","https://media.mango.com/is/image/punto/27041262-99-020?wid=40","https://media.mango.com/is/image/punto/27041262-56-020?wid=40","https://media.mango.com/is/image/punto/27041262-02-020?wid=40","https://media.mango.com/is/image/punto/27041262-58-020?wid=40","https://media.mango.com/is/image/punto/27041262-09-020?wid=40","https://media.mango.com/is/image/punto/27041262-83-020?wid=40","","Rs. 2,490.00","Current price [Rs. 1,992.00 ]"
"https://shop.mango.com/in/en/p/men/t-shirts/basics/fine-jersey-100-cotton-t-shirt/27061281/37/00","https://media.mango.com/is/image/punto/27061281-37-002?wid=2048&hei=2867&fit=crop","https://media.mango.com/is/image/punto/27061281-37-001?wid=2048&hei=2867&fit=crop","https://media.mango.com/is/image/punto/27061281-37-003?wid=2048&hei=2867&fit=crop","https://shop.mango.com/in/en/p/men/t-shirts/basics/fine-jersey-100-cotton-t-shirt/27061281/37/00","https://media.mango.com/is/image/punto/27061281-37-004?wid=2048&hei=2867&fit=crop","https://media.mango.com/is/image/punto/27061281-37-008?wid=2048&hei=2867&fit=crop","https://media.mango.com/is/image/punto/27061281-37-023?wid=2048&hei=2867&fit=crop","https://media.mango.com/is/image/punto/27061281-37-900?wid=2048&hei=2867&fit=crop","https://shop.mango.com/in/en/p/men/t-shirts/basics/fine-jersey-100-cotton-t-shirt/27061281/37/00","https://media.mango.com/is/image/punto/27061281-37-030?wid=2048&hei=2867&fit=crop","","","S","M","L","XL","XXL","Fine jersey 100% cotton T-shirt","Initial price struck through [Rs. 3,290.00 ]","Rs. 2,303.00","Colours","https://media.mango.com/is/image/punto/27061281-37-020?wid=40","https://media.mango.com/is/image/punto/27061281-45-020?wid=40","","https://media.mango.com/is/image/punto/27061281-02-020?wid=40","https://media.mango.com/is/image/punto/27061281-57-020?wid=40","https://media.mango.com/is/image/punto/27061281-25-020?wid=40","https://media.mango.com/is/image/punto/27061281-32-020?wid=40","","","ESSENTIALS","Rs. 3,290.00","Current price [Rs. 2,303.00 ]"
"https://shop.mango.com/in/en/p/men/t-shirts/basics/100-cotton-slim-fit-t-shirt/27041263/35/00","https://media.mango.com/is/image/punto/27041263-35-002?wid=2048&hei=2867&fit=crop","https://media.mango.com/is/image/punto/27041263-35-001?wid=2048&hei=2867&fit=crop","https://media.mango.com/is/image/punto/27041263-35-003?wid=2048&hei=2867&fit=crop","https://shop.mango.com/in/en/p/men/t-shirts/basics/100-cotton-slim-fit-t-shirt/27041263/35/00","https://media.mango.com/is/image/punto/27041263-35-004?wid=2048&hei=2867&fit=crop","https://media.mango.com/is/image/punto/27041263-35-008?wid=2048&hei=2867&fit=crop","https://media.mango.com/is/image/punto/27041263-35-023?wid=2048&hei=2867&fit=crop","https://media.mango.com/is/image/punto/27041263-35-900?wid=2048&hei=2867&fit=crop","","","","","XS","S","M","L","XL","100% cotton slim-fit t-shirt","Initial price struck through [Rs. 1,490.00 ]","Rs. 1,192.00","Colours","https://media.mango.com/is/image/punto/27041263-35-020?wid=40","https://media.mango.com/is/image/punto/27041263-66-020?wid=40","XXL","https://media.mango.com/is/image/punto/27041263-99-020?wid=40","https://media.mango.com/is/image/punto/27041263-01-020?wid=40","https://media.mango.com/is/image/punto/27041263-56-020?wid=40","https://media.mango.com/is/image/punto/27041263-36-020?wid=40","https://media.mango.com/is/image/punto/27041263-48-020?wid=40","https://media.mango.com/is/image/punto/27041263-91-020?wid=40","","Rs. 1,490.00","Current price [Rs. 1,192.00 ]"
"https://shop.mango.com/in/en/p/men/t-shirts/long-sleeve/henley-linen-blend-t-shirt/27035965/56/00","https://media.mango.com/is/image/punto/27035965-56-002?wid=2048&hei=2867&fit=crop","https://media.mango.com/is/image/punto/27035965-56-001?wid=2048&hei=2867&fit=crop","https://media.mango.com/is/image/punto/27035965-56-003?wid=2048&hei=2867&fit=crop","https://shop.mango.com/in/en/p/men/t-shirts/long-sleeve/henley-linen-blend-t-shirt/27035965/56/00","https://media.mango.com/is/image/punto/27035965-56-004?wid=2048&hei=2867&fit=crop","https://media.mango.com/is/image/punto/27035965-56-008?wid=2048&hei=2867&fit=crop","https://media.mango.com/is/image/punto/27035965-56-007?wid=2048&hei=2867&fit=crop","https://media.mango.com/is/image/punto/27035965-56-011?wid=2048&hei=2867&fit=crop","https://shop.mango.com/in/en/p/men/t-shirts/long-sleeve/henley-linen-blend-t-shirt/27035965/56/00","https://media.mango.com/is/image/punto/27035965-56-023?wid=2048&hei=2867&fit=crop","https://shop.mango.com/in/en/p/men/t-shirts/long-sleeve/henley-linen-blend-t-shirt/27035965/56/00","https://media.mango.com/is/image/punto/27035965-56-900?wid=2048&hei=2867&fit=crop","XS","S","M","L","XL","Henley linen-blend T-shirt","Current price [Rs. 4,290.00 ]","Rs. 4,290.00","","","","XXL","","","","","","","","",""
"https://shop.mango.com/in/en/p/men/t-shirts/basics/medium-weight-regular-fit-t-shirt/27041262/66/00","https://media.mango.com/is/image/punto/27041262-66-002?wid=2048&hei=2867&fit=crop","https://media.mango.com/is/image/punto/27041262-66-001?wid=2048&hei=2867&fit=crop","https://media.mango.com/is/image/punto/27041262-66-003?wid=2048&hei=2867&fit=crop","https://shop.mango.com/in/en/p/men/t-shirts/basics/medium-weight-regular-fit-t-shirt/27041262/66/00","https://media.mango.com/is/image/punto/27041262-66-004?wid=2048&hei=2867&fit=crop","https://media.mango.com/is/image/punto/27041262-66-008?wid=2048&hei=2867&fit=crop","https://media.mango.com/is/image/punto/27041262-66-023?wid=2048&hei=2867&fit=crop","https://media.mango.com/is/image/punto/27041262-66-900?wid=2048&hei=2867&fit=crop","https://shop.mango.com/in/en/p/men/t-shirts/basics/medium-weight-regular-fit-t-shirt/27041262/66/00","https://media.mango.com/is/image/punto/27041262-66-030?wid=2048&hei=2867&fit=crop","","","XS","S","M","L","XL","Medium weight regular fit T-shirt","Initial price struck through [Rs. 2,490.00 ]","Rs. 1,992.00","Colours","https://media.mango.com/is/image/punto/27041262-66-020?wid=40","https://media.mango.com/is/image/punto/27041262-99-020?wid=40","XXL","https://media.mango.com/is/image/punto/27041262-56-020?wid=40","https://media.mango.com/is/image/punto/27041262-02-020?wid=40","https://media.mango.com/is/image/punto/27041262-58-020?wid=40","https://media.mango.com/is/image/punto/27041262-09-020?wid=40","https://media.mango.com/is/image/punto/27041262-83-020?wid=40","https://media.mango.com/is/image/punto/27041262-51-020?wid=40","","Rs. 2,490.00","Current price [Rs. 1,992.00 ]"
"https://shop.mango.com/in/en/p/men/t-shirts/basics/100-cotton-slim-fit-t-shirt/27041263/91/00","https://media.mango.com/is/image/punto/27041263-91-002?wid=2048&hei=2867&fit=crop","https://media.mango.com/is/image/punto/27041263-91-001?wid=2048&hei=2867&fit=crop","https://media.mango.com/is/image/punto/27041263-91-003?wid=2048&hei=2867&fit=crop","https://shop.mango.com/in/en/p/men/t-shirts/basics/100-cotton-slim-fit-t-shirt/27041263/91/00","https://media.mango.com/is/image/punto/27041263-91-004?wid=2048&hei=2867&fit=crop","https://media.mango.com/is/image/punto/27041263-91-008?wid=2048&hei=2867&fit=crop","https://media.mango.com/is/image/punto/27041263-91-023?wid=2048&hei=2867&fit=crop","https://media.mango.com/is/image/punto/27041263-91-900?wid=2048&hei=2867&fit=crop","","","","","XS","S","M","L","XL","100% cotton slim-fit t-shirt","Initial price struck through [Rs. 1,490.00 ]","Rs. 1,192.00","Colours","https://media.mango.com/is/image/punto/27041263-91-020?wid=40","https://media.mango.com/is/image/punto/27041263-66-020?wid=40","XXL","https://media.mango.com/is/image/punto/27041263-99-020?wid=40","https://media.mango.com/is/image/punto/27041263-01-020?wid=40","https://media.mango.com/is/image/punto/27041263-56-020?wid=40","https://media.mango.com/is/image/punto/27041263-35-020?wid=40","https://media.mango.com/is/image/punto/27041263-36-020?wid=40","https://media.mango.com/is/image/punto/27041263-48-020?wid=40","","Rs. 1,490.00","Current price [Rs. 1,192.00 ]"
"https://shop.mango.com/in/en/p/men/t-shirts/basics/100-cotton-slim-fit-t-shirt/27041263/81/00","https://media.mango.com/is/image/punto/27041263-81-002?wid=2048&hei=2867&fit=crop","https://media.mango.com/is/image/punto/27041263-81-001?wid=2048&hei=2867&fit=crop","https://media.mango.com/is/image/punto/27041263-81-003?wid=2048&hei=2867&fit=crop","https://shop.mango.com/in/en/p/men/t-shirts/basics/100-cotton-slim-fit-t-shirt/27041263/81/00","https://media.mango.com/is/image/punto/27041263-81-004?wid=2048&hei=2867&fit=crop","https://media.mango.com/is/image/punto/27041263-81-008?wid=2048&hei=2867&fit=crop","https://media.mango.com/is/image/punto/27041263-81-007?wid=2048&hei=2867&fit=crop","https://media.mango.com/is/image/punto/27041263-81-011?wid=2048&hei=2867&fit=crop","https://shop.mango.com/in/en/p/men/t-shirts/basics/100-cotton-slim-fit-t-shirt/27041263/81/00","https://media.mango.com/is/image/punto/27041263-81-023?wid=2048&hei=2867&fit=crop","https://shop.mango.com/in/en/p/men/t-shirts/basics/100-cotton-slim-fit-t-shirt/27041263/81/00","https://media.mango.com/is/image/punto/27041263-81-900?wid=2048&hei=2867&fit=crop","XS","S","M","L","XL","100% cotton slim-fit t-shirt","Initial price struck through [Rs. 1,490.00 ]","Rs. 1,192.00","Colours","https://media.mango.com/is/image/punto/27041263-81-020?wid=40","https://media.mango.com/is/image/punto/27041263-66-020?wid=40","XXL","https://media.mango.com/is/image/punto/27041263-99-020?wid=40","https://media.mango.com/is/image/punto/27041263-01-020?wid=40","https://media.mango.com/is/image/punto/27041263-56-020?wid=40","https://media.mango.com/is/image/punto/27041263-35-020?wid=40","https://media.mango.com/is/image/punto/27041263-36-020?wid=40","https://media.mango.com/is/image/punto/27041263-48-020?wid=40","","Rs. 1,490.00","Current price [Rs. 1,192.00 ]"
"https://shop.mango.com/in/en/p/men/t-shirts/printed/100-cotton-t-shirt-text/17047772/39/00","https://media.mango.com/is/image/punto/17047772-39-002?wid=2048&hei=2867&fit=crop","https://media.mango.com/is/image/punto/17047772-39-001?wid=2048&hei=2867&fit=crop","https://media.mango.com/is/image/punto/17047772-39-003?wid=2048&hei=2867&fit=crop","https://shop.mango.com/in/en/p/men/t-shirts/printed/100-cotton-t-shirt-text/17047772/39/00","https://media.mango.com/is/image/punto/17047772-39-004?wid=2048&hei=2867&fit=crop","https://media.mango.com/is/image/punto/17047772-39-008?wid=2048&hei=2867&fit=crop","https://media.mango.com/is/image/punto/17047772-39-023?wid=2048&hei=2867&fit=crop","https://media.mango.com/is/image/punto/17047772-39-900?wid=2048&hei=2867&fit=crop","https://shop.mango.com/in/en/p/men/t-shirts/printed/100-cotton-t-shirt-text/17047772/39/00","https://media.mango.com/is/image/punto/17047772-39-030?wid=2048&hei=2867&fit=crop","","","XS","S","M","L","XL","100% cotton t-shirt text","Current price [Rs. 2,490.00 ]","Rs. 2,490.00","","","","XXL","","","","","","","","",""
"https://shop.mango.com/in/en/p/men/t-shirts/printed/100-cotton-t-shirt-text/17067771/54/00","https://media.mango.com/is/image/punto/17067771-54-003?wid=2048&hei=2867&fit=crop","https://media.mango.com/is/image/punto/17067771-54-001?wid=2048&hei=2867&fit=crop","https://media.mango.com/is/image/punto/17067771-54-002?wid=2048&hei=2867&fit=crop","https://shop.mango.com/in/en/p/men/t-shirts/printed/100-cotton-t-shirt-text/17067771/54/00","https://media.mango.com/is/image/punto/17067771-54-004?wid=2048&hei=2867&fit=crop","https://media.mango.com/is/image/punto/17067771-54-008?wid=2048&hei=2867&fit=crop","https://media.mango.com/is/image/punto/17067771-54-023?wid=2048&hei=2867&fit=crop","https://media.mango.com/is/image/punto/17067771-54-900?wid=2048&hei=2867&fit=crop","https://shop.mango.com/in/en/p/men/t-shirts/printed/100-cotton-t-shirt-text/17067771/54/00","https://media.mango.com/is/image/punto/17067771-54-030?wid=2048&hei=2867&fit=crop","","","XS","S","M","L","XL","100% cotton t-shirt text","Current price [Rs. 2,490.00 ]","Rs. 2,490.00","","","","XXL","","","","","","","","",""
"https://shop.mango.com/in/en/p/men/t-shirts/printed/100-cotton-printed-t-shirt/27025992/55/00","https://media.mango.com/is/image/punto/27025992-55-002?wid=2048&hei=2867&fit=crop","https://media.mango.com/is/image/punto/27025992-55-001?wid=2048&hei=2867&fit=crop","https://media.mango.com/is/image/punto/27025992-55-003?wid=2048&hei=2867&fit=crop","https://shop.mango.com/in/en/p/men/t-shirts/printed/100-cotton-printed-t-shirt/27025992/55/00","https://media.mango.com/is/image/punto/27025992-55-004?wid=2048&hei=2867&fit=crop","https://media.mango.com/is/image/punto/27025992-55-008?wid=2048&hei=2867&fit=crop","https://media.mango.com/is/image/punto/27025992-55-007?wid=2048&hei=2867&fit=crop","https://media.mango.com/is/image/punto/27025992-55-006?wid=2048&hei=2867&fit=crop","https://shop.mango.com/in/en/p/men/t-shirts/printed/100-cotton-printed-t-shirt/27025992/55/00","https://media.mango.com/is/image/punto/27025992-55-023?wid=2048&hei=2867&fit=crop","https://shop.mango.com/in/en/p/men/t-shirts/printed/100-cotton-printed-t-shirt/27025992/55/00","https://media.mango.com/is/image/punto/27025992-55-031?wid=2048&hei=2867&fit=crop","XS","S","M","L","XL","100% cotton printed t-shirt","Current price [Rs. 3,290.00 ]","Rs. 3,290.00","","","","XXL","","","","","","","Fantastic Man x Mango","",""
"https://shop.mango.com/in/en/p/men/t-shirts/printed/100-cotton-printed-t-shirt/27025993/02/00","https://media.mango.com/is/image/punto/27025993-02-002?wid=2048&hei=2867&fit=crop","https://media.mango.com/is/image/punto/27025993-02-001?wid=2048&hei=2867&fit=crop","https://media.mango.com/is/image/punto/27025993-02-003?wid=2048&hei=2867&fit=crop","https://shop.mango.com/in/en/p/men/t-shirts/printed/100-cotton-printed-t-shirt/27025993/02/00","https://media.mango.com/is/image/punto/27025993-02-004?wid=2048&hei=2867&fit=crop","https://media.mango.com/is/image/punto/27025993-02-008?wid=2048&hei=2867&fit=crop","https://media.mango.com/is/image/punto/27025993-02-007?wid=2048&hei=2867&fit=crop","https://media.mango.com/is/image/punto/27025993-02-006?wid=2048&hei=2867&fit=crop","https://shop.mango.com/in/en/p/men/t-shirts/printed/100-cotton-printed-t-shirt/27025993/02/00","https://media.mango.com/is/image/punto/27025993-02-023?wid=2048&hei=2867&fit=crop","https://shop.mango.com/in/en/p/men/t-shirts/printed/100-cotton-printed-t-shirt/27025993/02/00","https://media.mango.com/is/image/punto/27025993-02-031?wid=2048&hei=2867&fit=crop","XS","S","M","L","XL","100% cotton printed t-shirt","Current price [Rs. 3,290.00 ]","Rs. 3,290.00","","","","XXL","","","","","","","Fantastic Man x Mango","",""
"https://shop.mango.com/in/en/p/men/t-shirts/printed/100-cotton-printed-t-shirt/27025994/94/00","https://media.mango.com/is/image/punto/27025994-94-002?wid=2048&hei=2867&fit=crop","https://media.mango.com/is/image/punto/27025994-94-001?wid=2048&hei=2867&fit=crop","https://media.mango.com/is/image/punto/27025994-94-003?wid=2048&hei=2867&fit=crop","https://shop.mango.com/in/en/p/men/t-shirts/printed/100-cotton-printed-t-shirt/27025994/94/00","https://media.mango.com/is/image/punto/27025994-94-004?wid=2048&hei=2867&fit=crop","https://media.mango.com/is/image/punto/27025994-94-008?wid=2048&hei=2867&fit=crop","https://media.mango.com/is/image/punto/27025994-94-007?wid=2048&hei=2867&fit=crop","https://media.mango.com/is/image/punto/27025994-94-011?wid=2048&hei=2867&fit=crop","https://shop.mango.com/in/en/p/men/t-shirts/printed/100-cotton-printed-t-shirt/27025994/94/00","https://media.mango.com/is/image/punto/27025994-94-023?wid=2048&hei=2867&fit=crop","https://shop.mango.com/in/en/p/men/t-shirts/printed/100-cotton-printed-t-shirt/27025994/94/00","https://media.mango.com/is/image/punto/27025994-94-031?wid=2048&hei=2867&fit=crop","XS","S","M","L","XL","100% cotton printed t-shirt","Current price [Rs. 3,290.00 ]","Rs. 3,290.00","","","","XXL","","","","","","","Fantastic Man x Mango","",""
"https://shop.mango.com/in/en/p/men/t-shirts/printed/100-cotton-printed-t-shirt/27025995/08/00","https://media.mango.com/is/image/punto/27025995-08-002?wid=2048&hei=2867&fit=crop","https://media.mango.com/is/image/punto/27025995-08-001?wid=2048&hei=2867&fit=crop","https://media.mango.com/is/image/punto/27025995-08-003?wid=2048&hei=2867&fit=crop","https://shop.mango.com/in/en/p/men/t-shirts/printed/100-cotton-printed-t-shirt/27025995/08/00","https://media.mango.com/is/image/punto/27025995-08-004?wid=2048&hei=2867&fit=crop","https://media.mango.com/is/image/punto/27025995-08-008?wid=2048&hei=2867&fit=crop","https://media.mango.com/is/image/punto/27025995-08-007?wid=2048&hei=2867&fit=crop","https://media.mango.com/is/image/punto/27025995-08-023?wid=2048&hei=2867&fit=crop","https://shop.mango.com/in/en/p/men/t-shirts/printed/100-cotton-printed-t-shirt/27025995/08/00","https://media.mango.com/is/image/punto/27025995-08-031?wid=2048&hei=2867&fit=crop","https://shop.mango.com/in/en/p/men/t-shirts/printed/100-cotton-printed-t-shirt/27025995/08/00","https://media.mango.com/is/image/punto/27025995-08-900?wid=2048&hei=2867&fit=crop","XS","S","M","L","XL","100% cotton printed t-shirt","Current price [Rs. 3,290.00 ]","Rs. 3,290.00","","","","XXL","","","","","","","Fantastic Man x Mango","",""
"https://shop.mango.com/in/en/p/men/t-shirts/basics/slim-fit-ribbed-tank-top/27027915/02/00","https://media.mango.com/is/image/punto/27027915-02-002?wid=2048&hei=2867&fit=crop","https://media.mango.com/is/image/punto/27027915-02-001?wid=2048&hei=2867&fit=crop","https://media.mango.com/is/image/punto/27027915-02-003?wid=2048&hei=2867&fit=crop","https://shop.mango.com/in/en/p/men/t-shirts/basics/slim-fit-ribbed-tank-top/27027915/02/00","https://media.mango.com/is/image/punto/27027915-02-004?wid=2048&hei=2867&fit=crop","https://media.mango.com/is/image/punto/27027915-02-008?wid=2048&hei=2867&fit=crop","https://media.mango.com/is/image/punto/27027915-02-023?wid=2048&hei=2867&fit=crop","https://media.mango.com/is/image/punto/27027915-02-900?wid=2048&hei=2867&fit=crop","https://shop.mango.com/in/en/p/men/t-shirts/basics/slim-fit-ribbed-tank-top/27027915/02/00","https://media.mango.com/is/image/punto/27027915-02-030?wid=2048&hei=2867&fit=crop","","","S","M","L","XL","XXL","Slim fit ribbed tank top","Initial price struck through [Rs. 3,890.00 ]","Rs. 3,590.00","Colours","https://media.mango.com/is/image/punto/27027915-02-020?wid=40","https://media.mango.com/is/image/punto/27027915-99-020?wid=40","","","","","","","","","Rs. 3,890.00","Current price [Rs. 3,590.00 ]"
